h;PEL_subproblem_main;mHydr_direct_subproblem_main;mHydr_sell_subproblem_main;mHST_in_subproblem_main;mHST_out_subproblem_main;mHST_subproblem_main;EBESS_subproblem_main;PBESSc_subproblem_main;PBESSd_subproblem_main;Ppurch_subproblem_main;Psell_subproblem_main; PPV_subproblem_main; PWT_subproblem_main 
 41.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  27.9865;   0.0000;   0.0000;   0.0000;   5.0986;   0.0000;   8.3780;  11.4734
 42.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  27.9865;   0.0000;   0.0000;   0.0000;   4.8615;   0.0000;   5.7222;  14.3663
 43.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  27.9865;   0.0000;   0.0000;   0.0000;  18.2523;   0.0000;   0.0000;   6.6977
 44.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  27.9865;   0.0000;   0.0000;   0.0000;  17.4191;   0.0000;   0.0000;   7.5309
 45.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  27.9865;   0.0000;   0.0000;   0.0000;  16.2548;   0.0000;   0.0000;   8.6952
 46.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  27.9865;   0.0000;   0.0000;   0.0000;  13.9653;   0.0000;   0.0000;  10.9847
 47.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  27.9865;   0.0000;   0.0000;   0.0000;   6.8675;   0.0000;   0.0000;  18.0825
 48.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  27.9865;   0.0000;   0.0000;   0.0000;  10.2491;   0.0000;   0.0000;  14.7009
 49.0000;  23.5954; 472.8531; 500.0000;   0.0000;  27.1469;   0.0000;   0.0000;   0.0000;   0.0000;  10.0851;   0.0000;   0.0000;  13.5103
 50.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  14.9264;   0.0000;   0.0000;  10.0236
 51.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  10.6788;   0.0000;   0.0000;  14.2712
 52.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   5.0799;   0.0000;   0.0000;  19.8701
 53.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   1.9868;   0.0000;   0.0000;  22.9632
 54.0000;  25.0685; 500.0000; 500.0000;   2.3757;   0.0000;   2.3044;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0718;  24.9968
 55.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;   6.2758;   0.0000;   0.0000;   0.0000;   0.0000;   0.7363;   0.1132;  25.7774
 56.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;   6.2758;   0.0000;   0.0000;   0.0000;   2.9507;   0.0000;   3.7297;  18.2695
 57.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;   6.2758;   0.0000;   0.0000;   0.0000;   1.6503;   0.0000;   7.2573;  16.0424
 58.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  10.2471;   0.0000;   0.0000;   0.0000;   0.0000;   0.6279;   9.1199;  16.6623
 59.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  14.2185;   0.0000;   0.0000;   0.0000;   0.0000;   5.0972;   9.8500;  20.4015
 60.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  18.1898;   0.0000;   0.0000;   0.0000;   0.0000;   5.7322;   9.0812;  21.8053
 61.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;   0.0000;   3.2005;  10.9807;  17.3741
 62.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;   7.4525;   0.0000;   7.6871;   9.8104
 63.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;   9.3323;   0.0000;   9.0938;   6.5239
 64.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;  11.4665;   0.0000;   6.5726;   6.9109
 65.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;   5.0343;   0.0000;   5.4543;  14.4614
 66.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;   9.2829;   0.0000;   3.5541;  12.1130
 67.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;  20.5811;   0.0000;   0.0000;   4.3689
 68.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;  18.2883;   0.0000;   0.0000;   6.6617
 69.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;  11.4856;   0.0000;   0.0000;  13.4644
 70.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;  10.8690;   0.0000;   0.0000;  14.0810
 71.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;  11.2495;   0.0000;   0.0000;  13.7005
 72.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;  11.3414;   0.0000;   0.0000;  13.6086
 73.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;   9.2913;   0.0000;   0.0000;  15.6587
 74.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  22.1612;   0.0000;   0.0000;   0.0000;   3.8564;   0.0000;   0.0000;  21.0936
 75.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  26.1325;   0.0000;   0.0000;   0.0000;   0.0000;   0.8035;   0.0000;  25.9578
 76.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  30.1039;   0.0000;   0.0000;   0.0000;   0.0000;   3.0798;   0.0000;  28.2341
 77.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  34.0753;   0.0000;   0.0000;   0.0000;   0.0000;   2.5550;   0.0000;  27.7093
 78.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  38.0466;   0.0000;   0.0000;   0.0000;   0.0000;   1.8823;   0.0587;  26.9779
 79.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  42.0180;   0.0000;   0.0000;   0.0000;   0.0000;   2.7832;   0.1330;  27.8044
 80.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  45.9893;   0.0000;   0.0000;   0.0000;   0.0000;   7.3394;   3.6364;  28.8573
 81.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  49.9607;   0.0000;   0.0000;   0.0000;   0.0000;   9.5192;   8.5124;  26.1611
 82.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  53.9320;   0.0000;   0.0000;   0.0000;   0.0000;   9.2433;   9.4008;  24.9968
 83.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  57.9034;   0.0000;   0.0000;   0.0000;   0.0000;   9.3352;  10.4505;  24.0390
 84.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  61.8748;   0.0000;   0.0000;   0.0000;   0.0000;   5.4936;   8.9246;  21.7234
 85.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;   0.0000;   2.0069;   9.4067;  17.7546
 86.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;   5.8502;   0.0000;   7.4001;  11.6997
 87.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;  10.6196;   0.0000;   5.0645;   9.2659
 88.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;   6.9871;   0.0000;   6.4435;  11.5193
 89.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;   2.9972;   0.0000;   5.9596;  15.9932
 90.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;   1.7188;   0.0000;   3.5415;  19.6898
 91.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;   6.9134;   0.0000;   0.0000;  18.0366
 92.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;  10.0589;   0.0000;   0.0000;  14.8911
 93.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;   6.0343;   0.0000;   0.0000;  18.9157
 94.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;   4.9027;   0.0000;   0.0000;  20.0473
 95.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  65.8461;   0.0000;   0.0000;   0.0000;   4.3287;   0.0000;   0.0000;  20.6213
 96.0000;  23.4913; 470.7667; 500.0000;   0.0000;  29.2333;  35.7086;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  23.4913
 97.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  39.6800;   0.0000;   0.0000;   0.0000;   0.0000;   3.8670;   0.0000;  29.0213
 98.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  43.6514;   0.0000;   0.0000;   0.0000;   0.0000;   5.7661;   0.0000;  30.9204
 99.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  47.6227;   0.0000;   0.0000;   0.0000;   0.0000;   5.6317;   0.0000;  30.7860
100.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  51.5941;   0.0000;   0.0000;   0.0000;   0.0000;   4.9593;   0.0000;  30.1136
101.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  55.5654;   0.0000;   0.0000;   0.0000;   0.0000;   3.4636;   0.0000;  28.6179
102.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  59.5368;   0.0000;   0.0000;   0.0000;   0.0000;   4.1151;   0.0415;  29.2279
103.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  63.5081;   0.0000;   0.0000;   0.0000;   0.0000;   4.6327;   0.1130;  29.6740
104.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  67.4795;   0.0000;   0.0000;   0.0000;   0.0000;   7.9324;   3.6128;  29.4739
105.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  71.4508;   0.0000;   0.0000;   0.0000;   0.0000;  11.7163;   8.4725;  28.3981
106.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  75.4222;   0.0000;   0.0000;   0.0000;   0.0000;  11.0728;   7.9700;  28.2571
107.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  79.3936;   0.0000;   0.0000;   0.0000;   0.0000;  10.9265;   9.2800;  26.8008
108.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  83.3649;   0.0000;   0.0000;   0.0000;   0.0000;   7.0770;   8.9992;  23.2321
109.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  87.3363;   0.0000;   0.0000;   0.0000;   0.0000;   4.9694;  11.2080;  18.9157
110.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  91.3076;   0.0000;   0.0000;   0.0000;   0.0000;   0.0023;  10.8854;  14.2712
111.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  91.3076;   0.0000;   0.0000;   0.0000;   2.7509;   0.0000;  10.9914;  11.2077
112.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  91.3076;   0.0000;   0.0000;   0.0000;   3.9114;   0.0000;   9.6538;  11.3848
113.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  91.3076;   0.0000;   0.0000;   0.0000;   2.9622;   0.0000;   8.8056;  13.1822
114.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  91.3076;   0.0000;   0.0000;   0.0000;   4.9895;   0.0000;   5.8795;  14.0810
115.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  91.3076;   0.0000;   0.0000;   0.0000;  11.3446;   0.0000;   0.0000;  13.6054
116.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  91.3076;   0.0000;   0.0000;   0.0000;  10.9641;   0.0000;   0.0000;  13.9859
117.0000;  22.5061; 451.0242; 500.0000;   0.0000;  48.9758;  40.8171;   0.0000;   0.0000;   0.0000;   3.3149;   0.0000;   0.0000;  19.1912
118.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  40.8171;   0.0000;   0.0000;   0.0000;   1.0586;   0.0000;   0.0000;  23.8914
119.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  44.7885;   0.0000;   0.0000;   0.0000;   0.0000;   2.9552;   0.0000;  28.1095
120.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  48.7598;   0.0000;   0.0000;   0.0000;   0.0000;   4.6083;   0.0000;  29.7626
121.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  52.7312;   0.0000;   0.0000;   0.0000;   0.0000;   4.7953;   0.0000;  29.9496
122.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  56.7025;   0.0000;   0.0000;   0.0000;   0.0000;   4.7100;   0.0000;  29.8643
123.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  60.6739;   0.0000;   0.0000;   0.0000;   0.0000;   3.7949;   0.0000;  28.9492
124.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  64.6453;   0.0000;   0.0000;   0.0000;   0.0000;   2.4861;   0.0000;  27.6404
125.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  68.6166;   0.0000;   0.0000;   0.0000;   0.0000;   1.6432;   0.0000;  26.7975
126.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  72.5880;   0.0000;   0.0000;   0.0000;   0.0000;   2.2354;   0.0051;  27.3846
127.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  76.5593;   0.0000;   0.0000;   0.0000;   0.0000;   4.1040;   0.0992;  29.1591
128.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  80.5307;   0.0000;   0.0000;   0.0000;   0.0000;   8.6681;   3.0135;  30.8089
129.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  84.5020;   0.0000;   0.0000;   0.0000;   0.0000;  12.3091;   7.6287;  29.8347
130.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  88.4734;   0.0000;   0.0000;   0.0000;   0.0000;  10.6106;   7.2422;  28.5228
131.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  92.4447;   0.0000;   0.0000;   0.0000;   0.0000;   8.7109;   7.5335;  26.3317
132.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  96.4161;   0.0000;   0.0000;   0.0000;   0.0000;   4.8417;   8.6072;  21.3888
133.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 100.3875;   0.0000;   0.0000;   0.0000;   0.0000;   1.0511;  10.5467;  15.6587
134.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 100.3875;   0.0000;   0.0000;   0.0000;   2.9481;   0.0000;  10.0726;  11.9293
135.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 100.3875;   0.0000;   0.0000;   0.0000;   2.5353;   0.0000;  10.8954;  11.5193
136.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 100.3875;   0.0000;   0.0000;   0.0000;   2.7803;   0.0000;   8.1347;  14.0350
137.0000;  23.5263; 471.4683; 500.0000;   0.0000;  28.5317;  70.9734;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   7.1985;  16.3278
138.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  70.9734;   0.0000;   0.0000;   0.0000;   0.8352;   0.0000;   5.1991;  18.9157
139.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  70.9734;   0.0000;   0.0000;   0.0000;   3.6432;   0.0000;   0.0000;  21.3068
140.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  70.9734;   0.0000;   0.0000;   0.0000;   3.8564;   0.0000;   0.0000;  21.0936
141.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  74.9447;   0.0000;   0.0000;   0.0000;   0.0000;   1.6989;   0.0000;  26.8532
142.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  78.9161;   0.0000;   0.0000;   0.0000;   0.0000;   3.8113;   0.0000;  28.9656
143.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  82.8874;   0.0000;   0.0000;   0.0000;   0.0000;   5.3561;   0.0000;  30.5104
144.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  86.8588;   0.0000;   0.0000;   0.0000;   0.0000;   5.7267;   0.0000;  30.8810
145.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  90.8301;   0.0000;   0.0000;   0.0000;   0.0000;   5.9006;   0.0000;  31.0549
146.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  94.8015;   0.0000;   0.0000;   0.0000;   0.0000;   5.8022;   0.0000;  30.9565
147.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  98.7729;   0.0000;   0.0000;   0.0000;   0.0000;   6.1335;   0.0000;  31.2878
148.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 102.7442;   0.0000;   0.0000;   0.0000;   0.0000;   6.7075;   0.0000;  31.8618
149.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 106.7156;   0.0000;   0.0000;   0.0000;   0.0000;   6.3008;   0.0000;  31.4551
150.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 110.6869;   0.0000;   0.0000;   0.0000;   0.0000;   6.2464;   0.0310;  31.3698
151.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 114.6583;   0.0000;   0.0000;   0.0000;   0.0000;   6.0984;   0.1191;  31.1336
152.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 118.6296;   0.0000;   0.0000;   0.0000;   0.0000;   8.5129;   3.4126;  30.2546
153.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 122.6010;   0.0000;   0.0000;   0.0000;   0.0000;  11.9898;   6.8764;  30.2677
154.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 126.5723;   0.0000;   0.0000;   0.0000;   0.0000;  14.7748;   9.4548;  30.4743
155.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 130.5437;   0.0000;   0.0000;   0.0000;   0.0000;  16.0169;  10.3229;  30.8483
156.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 134.5151;   0.0000;   0.0000;   0.0000;   0.0000;  15.3622;  10.4587;  30.0578
157.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 138.4864;   0.0000;   0.0000;   0.0000;   0.0000;  12.1564;   9.4210;  27.8897
158.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 142.4578;   0.0000;   0.0000;   0.0000;   0.0000;  10.8046;  10.3947;  25.5642
159.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 146.4291;   0.0000;   0.0000;   0.0000;   0.0000;   5.5040;   6.8391;  23.8193
160.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 150.4005;   0.0000;   0.0000;   0.0000;   0.0000;   7.1507;   8.9975;  23.3076
161.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 154.3718;   0.0000;   0.0000;   0.0000;   0.0000;   7.0566;   8.5688;  23.6421
162.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 158.3432;   0.0000;   0.0000;   0.0000;   0.0000;   6.2376;   6.4640;  24.9279
163.0000;  23.2288; 465.5080; 500.0000;   0.0000;  34.4920; 122.7844;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  23.2288
