h;PEL_subproblem_main;mHydr_direct_subproblem_main;mHydr_sell_subproblem_main;mHST_in_subproblem_main;mHST_out_subproblem_main;mHST_subproblem_main;EBESS_subproblem_main;PBESSc_subproblem_main;PBESSd_subproblem_main;Ppurch_subproblem_main;Psell_subproblem_main; PPV_subproblem_main; PWT_subproblem_main 
 29.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  58.5031;   0.0000;   0.0000;   0.0000;   0.0000;   0.7813;   0.0000;  25.9356
 30.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  62.4744;   0.0000;   0.0000;   0.0000;   0.0000;   0.1594;   0.0157;  25.2980
 31.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  66.4458;   0.0000;   0.0000;   0.0000;   0.0000;   0.9630;   0.0967;  26.0206
 32.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  66.4458;   0.0000;   0.0000;   0.0000;   0.0885;   0.0000;   2.2415;  22.6200
 33.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  70.4171;   0.0000;   0.0000;   0.0000;   0.0000;   0.6117;   3.9438;  21.8222
 34.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  74.3885;   0.0000;   0.0000;   0.0000;   0.0000;   5.9164;   6.8649;  24.2059
 35.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  78.3599;   0.0000;   0.0000;   0.0000;   0.0000;   9.7371;   8.1220;  26.7694
 36.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  82.3312;   0.0000;   0.0000;   0.0000;   0.0000;   9.7786;   9.3864;  25.5465
 37.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  86.3026;   0.0000;   0.0000;   0.0000;   0.0000;   8.1292;   9.7153;  23.5683
 38.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  90.2739;   0.0000;   0.0000;   0.0000;   0.0000;   4.9176;  10.2638;  19.8081
 39.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  90.2739;   0.0000;   0.0000;   0.0000;   0.3800;   0.0000;   9.2971;  15.2729
 40.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  90.2739;   0.0000;   0.0000;   0.0000;   5.4661;   0.0000;   5.1624;  14.3214
 41.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  90.2739;   0.0000;   0.0000;   0.0000;   3.5161;   0.0000;   7.1125;  14.3214
 42.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  94.2453;   0.0000;   0.0000;   0.0000;   0.0000;   1.0056;   4.1775;  21.9825
 43.0000;  23.8201; 477.3560; 500.0000;   0.0000;  22.6440;  70.9009;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  23.8201
 44.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  70.9009;   0.0000;   0.0000;   0.0000;   1.0613;   0.0000;   0.0000;  23.8887
 45.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  74.8723;   0.0000;   0.0000;   0.0000;   0.0000;   3.3121;   0.0000;  28.4664
 46.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  78.8437;   0.0000;   0.0000;   0.0000;   0.0000;   4.7703;   0.0000;  29.9246
 47.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  82.8150;   0.0000;   0.0000;   0.0000;   0.0000;   5.5976;   0.0000;  30.7519
 48.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  86.7864;   0.0000;   0.0000;   0.0000;   0.0000;   5.7448;   0.0000;  30.8991
 49.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  90.7577;   0.0000;   0.0000;   0.0000;   0.0000;   5.7251;   0.0000;  30.8794
 50.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  94.7291;   0.0000;   0.0000;   0.0000;   0.0000;   5.0058;   0.0000;  30.1601
 51.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  98.7004;   0.0000;   0.0000;   0.0000;   0.0000;   4.2897;   0.0000;  29.4440
 52.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 102.6718;   0.0000;   0.0000;   0.0000;   0.0000;   4.6036;   0.0000;  29.7579
 53.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 106.6432;   0.0000;   0.0000;   0.0000;   0.0000;   4.1328;   0.0000;  29.2871
 54.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 110.6145;   0.0000;   0.0000;   0.0000;   0.0000;   4.7475;   0.0458;  29.8560
 55.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 114.5859;   0.0000;   0.0000;   0.0000;   0.0000;   4.8965;   0.0999;  29.9508
 56.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 118.5572;   0.0000;   0.0000;   0.0000;   0.0000;   8.2382;   3.5234;  29.8691
 57.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 122.5286;   0.0000;   0.0000;   0.0000;   0.0000;  11.8726;   7.5371;  29.4898
 58.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 126.4999;   0.0000;   0.0000;   0.0000;   0.0000;  13.2873;   8.6020;  29.8397
 59.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 130.4713;   0.0000;   0.0000;   0.0000;   0.0000;  14.5952;  10.3970;  29.3525
 60.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 134.4426;   0.0000;   0.0000;   0.0000;   0.0000;  13.4992;  10.6122;  28.0413
 61.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 138.4140;   0.0000;   0.0000;   0.0000;   0.0000;  12.3197;  10.9760;  26.4980
 62.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 142.3854;   0.0000;   0.0000;   0.0000;   0.0000;  11.7363;  11.5305;  25.3601
 63.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 146.3567;   0.0000;   0.0000;   0.0000;   0.0000;   8.3718;  10.2194;  23.3067
 64.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 150.3281;   0.0000;   0.0000;   0.0000;   0.0000;   7.1829;   9.9166;  22.4206
 65.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 154.2994;   0.0000;   0.0000;   0.0000;   0.0000;   6.0104;   8.4694;  22.6953
 66.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 158.2708;   0.0000;   0.0000;   0.0000;   0.0000;   4.0147;   6.2024;  22.9666
 67.0000;  23.4898; 470.7375; 500.0000;   0.0000;  29.2625; 128.1033;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  23.4898
 68.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 132.0746;   0.0000;   0.0000;   0.0000;   0.0000;   1.0101;   0.0000;  26.1644
 69.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 136.0460;   0.0000;   0.0000;   0.0000;   0.0000;   4.0477;   0.0000;  29.2020
 70.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 140.0173;   0.0000;   0.0000;   0.0000;   0.0000;   4.9175;   0.0000;  30.0718
 71.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 143.9887;   0.0000;   0.0000;   0.0000;   0.0000;   6.2319;   0.0000;  31.3862
 72.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 147.9601;   0.0000;   0.0000;   0.0000;   0.0000;   6.1404;   0.0000;  31.2947
 73.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 151.9314;   0.0000;   0.0000;   0.0000;   0.0000;   5.7545;   0.0000;  30.9088
 74.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 155.9028;   0.0000;   0.0000;   0.0000;   0.0000;   4.9535;   0.0000;  30.1078
 75.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 159.8741;   0.0000;   0.0000;   0.0000;   0.0000;   5.1169;   0.0000;  30.2712
 76.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 163.8455;   0.0000;   0.0000;   0.0000;   0.0000;   5.5355;   0.0000;  30.6898
 77.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 167.8168;   0.0000;   0.0000;   0.0000;   0.0000;   5.5584;   0.0000;  30.7127
 78.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 171.7882;   0.0000;   0.0000;   0.0000;   0.0000;   5.4506;   0.0426;  30.5622
 79.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 175.7596;   0.0000;   0.0000;   0.0000;   0.0000;   5.0731;   0.1066;  30.1208
 80.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 179.7309;   0.0000;   0.0000;   0.0000;   0.0000;   4.9508;   2.8583;  27.2468
 81.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 183.7023;   0.0000;   0.0000;   0.0000;   0.0000;   6.6188;   6.4130;  25.3601
 82.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 187.6736;   0.0000;   0.0000;   0.0000;   0.0000;   9.9902;   8.4798;  26.6647
 83.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 191.6450;   0.0000;   0.0000;   0.0000;   0.0000;   9.1301;   7.0638;  27.2206
 84.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 195.6163;   0.0000;   0.0000;   0.0000;   0.0000;  10.3647;  10.5349;  24.9841
 85.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 199.5877;   0.0000;   0.0000;   0.0000;   0.0000;   5.9024;   9.8197;  21.2370
 86.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 203.5591;   0.0000;   0.0000;   0.0000;   0.0000;   2.5246;  10.5454;  17.1334
 87.0000;  24.2252; 485.4745; 500.0000;   0.0000;  14.5255; 188.5844;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  10.5675;  13.6577
 88.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 188.5844;   0.0000;   0.0000;   0.0000;   2.4845;   0.0000;   8.6639;  13.8016
 89.0000;  22.9995; 460.9119; 500.0000;   0.0000;  39.0881; 148.2873;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   8.4394;  14.5601
 90.0000;  24.6531; 494.0508; 500.0000;   0.0000;   5.9492; 142.1542;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   7.9480;  16.7051
 91.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 142.1542;   0.0000;   0.0000;   0.0000;   6.6002;   0.0000;   0.0000;  18.3498
 92.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 142.1542;   0.0000;   0.0000;   0.0000;   4.2656;   0.0000;   0.0000;  20.6844
 93.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 146.1255;   0.0000;   0.0000;   0.0000;   0.0000;   2.4456;   0.0000;  27.5999
 94.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 150.0969;   0.0000;   0.0000;   0.0000;   0.0000;   5.0189;   0.0000;  30.1732
 95.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 154.0683;   0.0000;   0.0000;   0.0000;   0.0000;   6.0030;   0.0000;  31.1573
 96.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 158.0396;   0.0000;   0.0000;   0.0000;   0.0000;   5.4635;   0.0000;  30.6178
 97.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 162.0110;   0.0000;   0.0000;   0.0000;   0.0000;   4.1295;   0.0000;  29.2838
 98.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 165.9823;   0.0000;   0.0000;   0.0000;   0.0000;   3.4134;   0.0000;  28.5677
 99.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 169.9537;   0.0000;   0.0000;   0.0000;   0.0000;   4.6298;   0.0000;  29.7841
100.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 173.9250;   0.0000;   0.0000;   0.0000;   0.0000;   5.2477;   0.0000;  30.4020
101.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 177.8964;   0.0000;   0.0000;   0.0000;   0.0000;   4.3028;   0.0000;  29.4571
102.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 181.8678;   0.0000;   0.0000;   0.0000;   0.0000;   2.9187;   0.0317;  28.0413
103.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 185.8391;   0.0000;   0.0000;   0.0000;   0.0000;   2.7477;   0.0994;  27.8026
104.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 189.8105;   0.0000;   0.0000;   0.0000;   0.0000;   5.9397;   2.4870;  28.6070
105.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 193.7818;   0.0000;   0.0000;   0.0000;   0.0000;   8.9870;   6.7997;  27.3416
106.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 197.7532;   0.0000;   0.0000;   0.0000;   0.0000;   7.6373;   6.1857;  26.6059
107.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 201.7245;   0.0000;   0.0000;   0.0000;   0.0000;   6.9846;   7.4883;  24.6506
108.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 205.6959;   0.0000;   0.0000;   0.0000;   0.0000;   4.2471;   9.8615;  19.5400
109.0000;  24.0551; 482.0668; 500.0000;   0.0000;  17.9332; 187.2081;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  10.5838;  13.4713
110.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 187.2081;   0.0000;   0.0000;   0.0000;   3.8761;   0.0000;  11.2941;   9.7798
111.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 187.2081;   0.0000;   0.0000;   0.0000;   6.2976;   0.0000;  10.6546;   7.9978
112.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 187.2081;   0.0000;   0.0000;   0.0000;   6.7433;   0.0000;  10.1697;   8.0370
113.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 187.2081;   0.0000;   0.0000;   0.0000;   8.8111;   0.0000;   7.1896;   8.9493
114.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 187.2081;   0.0000;   0.0000;   0.0000;  11.5377;   0.0000;   5.3753;   8.0370
115.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 187.2081;   0.0000;   0.0000;   0.0000;  12.6427;   0.0000;   0.0000;  12.3073
116.0000;  23.6732; 474.4127; 500.0000;   0.0000;  25.5873; 160.8294;   0.0000;   0.0000;   0.0000;   6.0689;   0.0000;   0.0000;  17.6043
117.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 160.8294;   0.0000;   0.0000;   0.0000;   0.3289;   0.0000;   0.0000;  24.6211
118.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 164.8008;   0.0000;   0.0000;   0.0000;   0.0000;   3.6129;   0.0000;  28.7672
119.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 168.7722;   0.0000;   0.0000;   0.0000;   0.0000;   5.5780;   0.0000;  30.7323
120.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 172.7435;   0.0000;   0.0000;   0.0000;   0.0000;   5.3851;   0.0000;  30.5394
121.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 176.7149;   0.0000;   0.0000;   0.0000;   0.0000;   3.8614;   0.0000;  29.0157
122.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 180.6862;   0.0000;   0.0000;   0.0000;   0.0000;   2.3082;   0.0000;  27.4625
123.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 184.6576;   0.0000;   0.0000;   0.0000;   0.0000;   2.3082;   0.0000;  27.4625
124.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 188.6289;   0.0000;   0.0000;   0.0000;   0.0000;   0.7813;   0.0000;  25.9356
125.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 188.6289;   0.0000;   0.0000;   0.0000;   0.8128;   0.0000;   0.0000;  24.1372
126.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 188.6289;   0.0000;   0.0000;   0.0000;   1.5943;   0.0000;   0.0490;  23.3067
127.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 188.6289;   0.0000;   0.0000;   0.0000;   1.6276;   0.0000;   0.0909;  23.2315
128.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 192.6003;   0.0000;   0.0000;   0.0000;   0.0000;   2.2989;   3.3127;  24.1405
129.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 196.5717;   0.0000;   0.0000;   0.0000;   0.0000;   3.9369;   6.8243;  22.2669
130.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 200.5430;   0.0000;   0.0000;   0.0000;   0.0000;   0.7047;   6.3191;  19.5400
131.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 204.5144;   0.0000;   0.0000;   0.0000;   0.0000;   0.9010;   7.2412;  18.8141
132.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 208.4857;   0.0000;   0.0000;   0.0000;   0.0000;   2.0747;  10.1904;  17.0386
133.0000;  24.6134; 493.2553; 500.0000;   0.0000;   6.7447; 201.5324;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  10.2920;  14.3214
134.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;   2.7136;   0.0000;  10.9754;  11.2610
135.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;   5.6206;   0.0000;  10.3802;   8.9493
136.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;   8.2420;   0.0000;   8.5925;   8.1155
137.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;  12.1378;   0.0000;   6.4820;   6.3302
138.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;  11.2236;   0.0000;   4.1591;   9.5673
139.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;  16.5598;   0.0000;   0.0000;   8.3902
140.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;  19.8721;   0.0000;   0.0000;   5.0779
141.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;  15.3827;   0.0000;   0.0000;   9.5673
142.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;  10.2002;   0.0000;   0.0000;  14.7498
143.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;   5.4100;   0.0000;   0.0000;  19.5400
144.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;   8.1501;   0.0000;   0.0000;  16.7999
145.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;   9.6771;   0.0000;   0.0000;  15.2729
146.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 201.5324;   0.0000;   0.0000;   0.0000;   4.0923;   0.0000;   0.0000;  20.8577
147.0000;  22.9699; 460.3193; 500.0000;   0.0000;  39.6807; 160.6245;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  22.9699
148.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 160.6245;   0.0000;   0.0000;   0.0000;   3.9223;   0.0000;   0.0000;  21.0277
149.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 160.6245;   0.0000;   0.0000;   0.0000;   6.6002;   0.0000;   0.0000;  18.3498
150.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 160.6245;   0.0000;   0.0000;   0.0000;   5.9580;   0.0000;   0.0439;  18.9482
151.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 160.6245;   0.0000;   0.0000;   0.0000;   5.2183;   0.0000;   0.1035;  19.6282
152.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 160.6245;   0.0000;   0.0000;   0.0000;   2.6308;   0.0000;   3.2795;  19.0397
153.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 164.5959;   0.0000;   0.0000;   0.0000;   0.0000;   3.8294;   7.7435;  21.2402
154.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 168.5672;   0.0000;   0.0000;   0.0000;   0.0000;   1.5933;   8.8621;  17.8855
155.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 172.5386;   0.0000;   0.0000;   0.0000;   0.0000;   1.3977;   9.1832;  17.3689
156.0000;  24.8767; 498.5306; 500.0000;   0.0000;   1.4694; 171.0237;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  10.2217;  14.6550
157.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 171.0237;   0.0000;   0.0000;   0.0000;   3.7580;   0.0000;  10.9872;  10.2048
158.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 171.0237;   0.0000;   0.0000;   0.0000;   8.4447;   0.0000;   9.6519;   6.8534
159.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 171.0237;   0.0000;   0.0000;   0.0000;  11.5050;   0.0000;   8.2756;   5.1695
160.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 171.0237;   0.0000;   0.0000;   0.0000;  12.7066;   0.0000;   5.8805;   6.3629
161.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 171.0237;   0.0000;   0.0000;   0.0000;  12.6004;   0.0000;   5.6041;   6.7455
162.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 171.0237;   0.0000;   0.0000;   0.0000;  14.6226;   0.0000;   4.0985;   6.2289
163.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 171.0237;   0.0000;   0.0000;   0.0000;  17.9560;   0.0000;   0.0000;   6.9940
