h;PEL_subproblem_main;mHydr_direct_subproblem_main;mHydr_sell_subproblem_main;mHST_in_subproblem_main;mHST_out_subproblem_main;mHST_subproblem_main;EBESS_subproblem_main;PBESSc_subproblem_main;PBESSd_subproblem_main;Ppurch_subproblem_main;Psell_subproblem_main; PPV_subproblem_main; PWT_subproblem_main 
  1.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;   3.9714;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
  2.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;   7.9427;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
  3.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  11.9141;   0.0000;   0.0000;   0.0000;   0.0000;   9.3229;   0.0000;  34.4772
  4.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  15.8854;   0.0000;   0.0000;   0.0000;   0.0000;   9.2632;   0.0000;  34.4175
  5.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  19.8568;   0.0000;   0.0000;   0.0000;   0.0000;   8.5835;   0.0000;  33.7378
  6.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  23.8281;   0.0000;   0.0000;   0.0000;   0.0000;   8.5027;   0.0835;  33.5735
  7.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  27.7995;   0.0000;   0.0000;   0.0000;   0.0000;   8.2588;   0.1347;  33.2784
  8.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  31.7709;   0.0000;   0.0000;   0.0000;   0.0000;  11.6206;   3.6346;  33.1403
  9.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  35.7422;   0.0000;   0.0000;   0.0000;   0.0000;  13.4408;   8.2670;  30.3282
 10.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  39.7136;   0.0000;   0.0000;   0.0000;   0.0000;  14.2423;   9.6435;  29.7530
 11.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  43.6849;   0.0000;   0.0000;   0.0000;   0.0000;  12.7418;  10.8580;  27.0380
 12.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  47.6563;   0.0000;   0.0000;   0.0000;   0.0000;   7.7364;  10.9354;  21.9553
 13.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  51.6276;   0.0000;   0.0000;   0.0000;   0.0000;   1.7962;  10.2124;  16.7382
 14.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  51.6276;   0.0000;   0.0000;   0.0000;   1.2472;   0.0000;  10.4825;  13.2203
 15.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  51.6276;   0.0000;   0.0000;   0.0000;   3.7794;   0.0000;   9.4628;  11.7078
 16.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  51.6276;   0.0000;   0.0000;   0.0000;   3.0919;   0.0000;   9.2541;  12.6040
 17.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  51.6276;   0.0000;   0.0000;   0.0000;   3.6579;   0.0000;   5.9096;  15.3825
 18.0000;  24.3437; 487.8491; 500.0000;   0.0000;  12.1509;  39.1010;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   6.8997;  17.4440
 19.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  39.1010;   0.0000;   0.0000;   0.0000;   8.8093;   0.0000;   0.0000;  16.1407
 20.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  39.1010;   0.0000;   0.0000;   0.0000;   5.8703;   0.0000;   0.0000;  19.0797
 21.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  43.0723;   0.0000;   0.0000;   0.0000;   0.0000;   6.0253;   0.0000;  31.1796
 22.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  47.0437;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 23.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  51.0150;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 24.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  54.9864;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 25.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  58.9577;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 26.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  62.9291;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 27.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  66.9004;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 28.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  70.8718;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 29.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  74.8432;   0.0000;   0.0000;   0.0000;   0.0000;   8.2362;   0.0000;  33.3905
 30.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  78.8145;   0.0000;   0.0000;   0.0000;   0.0000;   6.9054;   0.0547;  32.0050
 31.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  82.7859;   0.0000;   0.0000;   0.0000;   0.0000;   7.3724;   0.0998;  32.4270
 32.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  86.7572;   0.0000;   0.0000;   0.0000;   0.0000;  10.9525;   3.2055;  32.9013
 33.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  90.7286;   0.0000;   0.0000;   0.0000;   0.0000;  14.4164;   7.8159;  31.7548
 34.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  94.6999;   0.0000;   0.0000;   0.0000;   0.0000;  15.0268;   8.3442;  31.8369
 35.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  98.6713;   0.0000;   0.0000;   0.0000;   0.0000;  14.9605;   9.6036;  30.5111
 36.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 102.6427;   0.0000;   0.0000;   0.0000;   0.0000;  13.7090;  11.2912;  27.5721
 37.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 106.6140;   0.0000;   0.0000;   0.0000;   0.0000;   8.9536;  11.7904;  22.3176
 38.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 110.5854;   0.0000;   0.0000;   0.0000;   0.0000;   5.7340;  12.1894;  18.6988
 39.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 114.5567;   0.0000;   0.0000;   0.0000;   0.0000;   4.9217;  11.5938;  18.4822
 40.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 118.5281;   0.0000;   0.0000;   0.0000;   0.0000;   5.8188;  10.5452;  20.4279
 41.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 122.4994;   0.0000;   0.0000;   0.0000;   0.0000;   8.3499;   8.9122;  24.5919
 42.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 126.4708;   0.0000;   0.0000;   0.0000;   0.0000;   6.8533;   7.1804;  24.8272
 43.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 126.4708;   0.0000;   0.0000;   0.0000;   2.4793;   0.0000;   0.0000;  22.4707
 44.0000;  20.2023; 404.8563; 500.0000;   0.0000;  95.1437;  28.3845;   0.0000;   0.0000;   0.0000;   1.5035;   0.0000;   0.0000;  18.6988
 45.0000;  23.5761; 472.4671; 500.0000;   0.0000;  27.5329;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  23.5761
 46.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   4.9972;   0.0000;  29.9472
 47.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;   3.9714;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 48.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;   7.9427;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 49.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  11.9141;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 50.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  15.8854;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 51.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  19.8568;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 52.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  23.8281;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 53.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  27.7995;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 54.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  31.7709;   0.0000;   0.0000;   0.0000;   0.0000;   9.5103;   0.0460;  34.6186
 55.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  35.7422;   0.0000;   0.0000;   0.0000;   0.0000;   9.5664;   0.1054;  34.6154
 56.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  35.7422;   0.0000;   0.0000;   0.0000;   0.0000;  12.7568;   3.4835;  34.2233
 57.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  39.7136;   0.0000;   0.0000;   0.0000;   0.0000;  16.3914;   7.8826;  33.6631
 58.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  43.6849;   0.0000;   0.0000;   0.0000;   0.0000;  16.3442;   8.0520;  33.4465
 59.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  47.6563;   0.0000;   0.0000;   0.0000;   0.0000;  16.7615;   9.2909;  32.6249
 60.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  47.6563;   0.0000;   0.0000;   0.0000;   0.0000;  15.3058;  10.1778;  30.0779
 61.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  51.6276;   0.0000;   0.0000;   0.0000;   0.0000;   9.9905;  10.3176;  24.8272
 62.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  55.5990;   0.0000;   0.0000;   0.0000;   0.0000;   8.4493;  11.0320;  22.5715
 63.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  59.5703;   0.0000;   0.0000;   0.0000;   0.0000;   5.0024;  10.4795;  19.6773
 64.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  59.5703;   0.0000;   0.0000;   0.0000;   0.0000;   4.1506;   8.0341;  21.0665
 65.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  63.5417;   0.0000;   0.0000;   0.0000;   0.0000;   3.8903;   6.5739;  22.4707
 66.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  67.5131;   0.0000;   0.0000;   0.0000;   0.0000;   5.1750;   4.8075;  25.5218
 67.0000;  24.4948; 490.8781; 500.0000;   0.0000;   9.1219;  58.1090;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  24.4948
 68.0000;  22.6724; 454.3558; 500.0000;   0.0000;  45.6442;  11.0531;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  22.6724
 69.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  11.0531;   0.0000;   0.0000;   0.0000;   0.0000;   3.8395;   0.0000;  28.7895
 70.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  11.0531;   0.0000;   0.0000;   0.0000;   0.0000;   7.8280;   0.0000;  32.7780
 71.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  15.0244;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 72.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  15.0244;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
 73.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  18.9958;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 74.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  22.9672;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 75.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  26.9385;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 76.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  26.9385;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
 77.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  30.9099;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 78.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  34.8812;   0.0000;   0.0000;   0.0000;   0.0000;   9.5381;   0.0737;  34.6186
 79.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  34.8812;   0.0000;   0.0000;   0.0000;   0.0000;   9.8000;   0.1313;  34.6186
 80.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  38.8526;   0.0000;   0.0000;   0.0000;   0.0000;  13.1848;   3.7205;  34.6186
 81.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  42.8239;   0.0000;   0.0000;   0.0000;   0.0000;  17.9384;   8.7760;  34.3166
 82.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  42.8239;   0.0000;   0.0000;   0.0000;   0.0000;  19.0136;   9.7851;  34.1785
 83.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  46.7953;   0.0000;   0.0000;   0.0000;   0.0000;  20.0104;  11.1132;  34.0515
 84.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  46.7953;   0.0000;   0.0000;   0.0000;   0.0000;  19.3650;  11.8395;  32.4755
 85.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  46.7953;   0.0000;   0.0000;   0.0000;   0.0000;  15.3016;  11.9064;  28.3451
 86.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  50.7667;   0.0000;   0.0000;   0.0000;   0.0000;  10.8573;  12.2898;  23.7218
 87.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  54.7380;   0.0000;   0.0000;   0.0000;   0.0000;   8.1215;  11.1636;  22.1122
 88.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  54.7380;   0.0000;   0.0000;   0.0000;   0.0000;  10.4634;  11.1539;  24.2595
 89.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  58.7094;   0.0000;   0.0000;   0.0000;   0.0000;  11.8919;   8.9289;  28.1173
 90.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  58.7094;   0.0000;   0.0000;   0.0000;   0.0000;  13.5082;   7.6521;  30.8062
 91.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  62.6807;   0.0000;   0.0000;   0.0000;   0.0000;   5.0207;   0.0000;  30.1750
 92.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  62.6807;   0.0000;   0.0000;   0.0000;   0.0000;   4.9375;   0.0000;  29.8875
 93.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  66.6521;   0.0000;   0.0000;   0.0000;   0.0000;   7.2017;   0.0000;  32.3560
 94.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  66.6521;   0.0000;   0.0000;   0.0000;   0.0000;   9.6019;   0.0000;  34.5519
 95.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  70.6234;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 96.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  70.6234;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
 97.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  74.5948;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
 98.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  74.5948;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
 99.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  78.5661;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
100.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  78.5661;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
101.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  82.5375;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
102.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  82.5375;   0.0000;   0.0000;   0.0000;   0.0000;   9.7434;   0.0748;  34.6186
103.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  86.5089;   0.0000;   0.0000;   0.0000;   0.0000;   9.6032;   0.1389;  34.6186
104.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  86.5089;   0.0000;   0.0000;   0.0000;   0.0000;  13.3755;   3.8483;  34.4772
105.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  86.5089;   0.0000;   0.0000;   0.0000;   0.0000;  17.5259;   8.8651;  33.6108
106.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  86.5089;   0.0000;   0.0000;   0.0000;   0.0000;  18.3732;   9.9140;  33.4091
107.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  90.4802;   0.0000;   0.0000;   0.0000;   0.0000;  19.1332;  11.2444;  33.0432
108.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  90.4802;   0.0000;   0.0000;   0.0000;   0.0000;  18.1268;  11.9867;  31.0900
109.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  94.4516;   0.0000;   0.0000;   0.0000;   0.0000;  14.4343;  12.1808;  27.4078
110.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  94.4516;   0.0000;   0.0000;   0.0000;   0.0000;  10.1015;  12.6331;  22.4184
111.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  98.4229;   0.0000;   0.0000;   0.0000;   0.0000;   3.4132;  11.9936;  16.5739
112.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  98.4229;   0.0000;   0.0000;   0.0000;   0.0000;   5.7733;  11.2626;  19.4606
113.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 102.3943;   0.0000;   0.0000;   0.0000;   0.0000;   7.0777;   9.6604;  22.5715
114.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 102.3943;   0.0000;   0.0000;   0.0000;   0.0000;  11.1184;   8.8623;  27.2061
115.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 106.3656;   0.0000;   0.0000;   0.0000;   0.0000;   1.8426;   0.0000;  26.9969
116.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 106.3656;   0.0000;   0.0000;   0.0000;   0.0000;   1.6249;   0.0000;  26.5749
117.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 106.3656;   0.0000;   0.0000;   0.0000;   0.0000;   6.2296;   0.0000;  31.1796
118.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 106.3656;   0.0000;   0.0000;   0.0000;   0.0000;   9.5422;   0.0000;  34.4922
119.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 110.3370;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
120.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 114.3084;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
121.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 114.3084;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
122.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 118.2797;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
123.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 118.2797;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
124.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 122.2511;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
125.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 122.2511;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
126.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 122.2511;   0.0000;   0.0000;   0.0000;   0.0000;   9.7412;   0.0726;  34.6186
127.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 122.2511;   0.0000;   0.0000;   0.0000;   0.0000;   9.8139;   0.1453;  34.6186
128.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 126.2224;   0.0000;   0.0000;   0.0000;   0.0000;  13.4758;   4.0115;  34.6186
129.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 126.2224;   0.0000;   0.0000;   0.0000;   0.0000;  16.6006;   8.9257;  32.6249
130.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 130.1938;   0.0000;   0.0000;   0.0000;   0.0000;  16.5240;   9.8974;  31.7809
131.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 130.1938;   0.0000;   0.0000;   0.0000;   0.0000;  18.0854;  11.2545;  31.7809
132.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 134.1651;   0.0000;   0.0000;   0.0000;   0.0000;  17.1350;  11.9312;  30.3580
133.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 134.1651;   0.0000;   0.0000;   0.0000;   0.0000;  14.3698;  12.1175;  27.2023
134.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 138.1365;   0.0000;   0.0000;   0.0000;   0.0000;  10.9199;  12.5989;  23.4753
135.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 138.1365;   0.0000;   0.0000;   0.0000;   0.0000;   7.7959;  11.9446;  20.8014
136.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 142.1079;   0.0000;   0.0000;   0.0000;   0.0000;   7.6242;  11.6074;  21.1711
137.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 142.1079;   0.0000;   0.0000;   0.0000;   0.0000;   7.2638;  10.0008;  22.2130
138.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 146.0792;   0.0000;   0.0000;   0.0000;   0.0000;   9.7575;   9.1659;  25.7459
139.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 146.0792;   0.0000;   0.0000;   0.0000;   0.0000;   1.0648;   0.0000;  26.0148
140.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 150.0506;   0.0000;   0.0000;   0.0000;   0.0000;   1.3833;   0.0000;  26.5376
141.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 150.0506;   0.0000;   0.0000;   0.0000;   0.0000;   6.2222;   0.0000;  31.1722
142.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 154.0219;   0.0000;   0.0000;   0.0000;   0.0000;   8.8038;   0.0000;  33.9581
143.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 154.0219;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
144.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 157.9933;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
145.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 157.9933;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
146.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 161.9646;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
147.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 161.9646;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
148.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 165.9360;   0.0000;   0.0000;   0.0000;   0.0000;   9.4643;   0.0000;  34.6186
149.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 165.9360;   0.0000;   0.0000;   0.0000;   0.0000;   9.6686;   0.0000;  34.6186
150.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 169.9073;   0.0000;   0.0000;   0.0000;   0.0000;   9.5306;   0.0662;  34.6186
151.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 169.9073;   0.0000;   0.0000;   0.0000;   0.0000;   9.8057;   0.1371;  34.6186
152.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 169.9073;   0.0000;   0.0000;   0.0000;   0.0000;  13.6196;   3.9510;  34.6186
153.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 173.8787;   0.0000;   0.0000;   0.0000;   0.0000;  16.3509;   8.8766;  32.6286
154.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 177.8501;   0.0000;   0.0000;   0.0000;   0.0000;  16.6207;   9.8932;  31.8817
155.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 177.8501;   0.0000;   0.0000;   0.0000;   0.0000;  17.3579;  11.2440;  31.0639
156.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 181.8214;   0.0000;   0.0000;   0.0000;   0.0000;  14.9090;  11.9086;  28.1547
157.0000;  25.1107; 500.0000; 500.0000;   3.2204;   0.0000; 184.9452;   0.0000;   0.0000;   0.0000;   0.0000;  10.7293;  12.1145;  23.7255
158.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 184.9452;   0.0000;   0.0000;   0.0000;   0.0000;   6.6344;  12.6130;  18.9715
159.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 188.9165;   0.0000;   0.0000;   0.0000;   0.0000;   2.7385;  11.9688;  15.9240
160.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 188.9165;   0.0000;   0.0000;   0.0000;   0.0000;   3.6258;  11.6210;  16.9548
161.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 188.9165;   0.0000;   0.0000;   0.0000;   0.0000;   3.2898;  10.0302;  18.2096
162.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 192.8879;   0.0000;   0.0000;   0.0000;   0.0000;   5.6893;   9.2020;  21.6416
163.0000;  23.4790; 470.5218; 500.0000;   0.0000;  29.4782; 162.4980;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  23.4790
164.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 166.4693;   0.0000;   0.0000;   0.0000;   0.0000;   1.7642;   0.0000;  26.9185
165.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 166.4693;   0.0000;   0.0000;   0.0000;   0.0000;   6.0840;   0.0000;  31.0340
