h;PEL_subproblem_main;mHydr_direct_subproblem_main;mHydr_sell_subproblem_main;mHST_in_subproblem_main;mHST_out_subproblem_main;mHST_subproblem_main;EBESS_subproblem_main;PBESSc_subproblem_main;PBESSd_subproblem_main;Ppurch_subproblem_main;Psell_subproblem_main; PPV_subproblem_main; PWT_subproblem_main 
 62.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  81.3528;   0.0000;   0.0000;   0.0000;   0.0000;   9.7481;  12.2279;  22.6746
 63.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  81.3528;   0.0000;   0.0000;   0.0000;   0.0000;   7.4780;  11.4955;  20.9325
 64.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  85.3242;   0.0000;   0.0000;   0.0000;   0.0000;   5.9704;  10.6182;  20.5065
 65.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  85.3242;   0.0000;   0.0000;   0.0000;   0.0000;   4.5824;   8.4579;  21.0745
 66.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  89.2955;   0.0000;   0.0000;   0.0000;   0.0000;   6.5284;   6.0055;  25.6773
 67.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  89.2955;   0.0000;   0.0000;   0.0000;   0.0000;   3.4841;   0.0000;  28.4341
 68.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  93.2669;   0.0000;   0.0000;   0.0000;   0.0000;   4.1041;   0.0000;  29.2584
 69.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  93.2669;   0.0000;   0.0000;   0.0000;   0.0000;   6.4764;   0.0000;  31.4264
 70.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000;  97.2383;   0.0000;   0.0000;   0.0000;   0.0000;   6.9371;   0.0000;  32.0914
 71.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000;  97.2383;   0.0000;   0.0000;   0.0000;   0.0000;   8.0350;   0.0000;  32.9850
 72.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 101.2096;   0.0000;   0.0000;   0.0000;   0.0000;   7.9692;   0.0000;  33.1235
 73.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 101.2096;   0.0000;   0.0000;   0.0000;   0.0000;   8.4713;   0.0000;  33.4213
 74.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 101.2096;   0.0000;   0.0000;   0.0000;   0.0000;   8.4159;   0.0000;  33.3659
 75.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 101.2096;   0.0000;   0.0000;   0.0000;   0.0000;   7.7059;   0.0000;  32.6559
 76.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 105.1810;   0.0000;   0.0000;   0.0000;   0.0000;   6.8193;   0.0000;  31.9736
 77.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 105.1810;   0.0000;   0.0000;   0.0000;   0.0000;   6.9405;   0.0000;  31.8905
 78.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 109.1523;   0.0000;   0.0000;   0.0000;   0.0000;   5.9731;   0.0716;  31.0559
 79.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 109.1523;   0.0000;   0.0000;   0.0000;   0.0000;   6.0932;   0.1085;  30.9346
 80.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 113.1237;   0.0000;   0.0000;   0.0000;   0.0000;   8.5901;   3.4089;  30.3355
 81.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 113.1237;   0.0000;   0.0000;   0.0000;   0.0000;  12.1876;   6.9234;  30.2143
 82.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 117.0950;   0.0000;   0.0000;   0.0000;   0.0000;  13.8802;   8.6990;  30.3355
 83.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 117.0950;   0.0000;   0.0000;   0.0000;   0.0000;  15.4375;  10.6165;  29.7710
 84.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 121.0664;   0.0000;   0.0000;   0.0000;   0.0000;  13.7310;  11.3552;  27.5302
 85.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 121.0664;   0.0000;   0.0000;   0.0000;   0.0000;  10.8890;  11.8795;  23.9595
 86.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 125.0378;   0.0000;   0.0000;   0.0000;   0.0000;   8.0362;  12.3515;  20.8390
 87.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 125.0378;   0.0000;   0.0000;   0.0000;   0.0000;   5.1416;  11.4449;  18.6467
 88.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 129.0091;   0.0000;   0.0000;   0.0000;   0.0000;   4.8740;  11.0352;  18.9930
 89.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 129.0091;   0.0000;   0.0000;   0.0000;   0.0000;   4.7679;   9.2599;  20.4580
 90.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 132.9805;   0.0000;   0.0000;   0.0000;   0.0000;   5.8938;   7.8471;  23.2010
 91.0000;  23.5854; 472.6537; 500.0000;   0.0000;  27.3463; 104.7884;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  23.5854
 92.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 104.7884;   0.0000;   0.0000;   0.0000;   0.0000;   1.3368;   0.0000;  26.2868
 93.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 108.7597;   0.0000;   0.0000;   0.0000;   0.0000;   4.0798;   0.0000;  29.2341
 94.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 108.7597;   0.0000;   0.0000;   0.0000;   0.0000;   5.8219;   0.0000;  30.7719
 95.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 108.7597;   0.0000;   0.0000;   0.0000;   0.0000;   7.4219;   0.0000;  32.3719
 96.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 108.7597;   0.0000;   0.0000;   0.0000;   0.0000;   7.7475;   0.0000;  32.6975
 97.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 112.7311;   0.0000;   0.0000;   0.0000;   0.0000;   7.3735;   0.0000;  32.5278
 98.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 112.7311;   0.0000;   0.0000;   0.0000;   0.0000;   7.3146;   0.0000;  32.2646
 99.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 116.7025;   0.0000;   0.0000;   0.0000;   0.0000;   7.4185;   0.0000;  32.5728
100.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 116.7025;   0.0000;   0.0000;   0.0000;   0.0000;   6.9960;   0.0000;  31.9460
101.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 120.6738;   0.0000;   0.0000;   0.0000;   0.0000;   6.8055;   0.0000;  31.9598
102.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 120.6738;   0.0000;   0.0000;   0.0000;   0.0000;   7.2813;   0.0291;  32.2022
103.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 124.6452;   0.0000;   0.0000;   0.0000;   0.0000;   7.4610;   0.0840;  32.5312
104.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 124.6452;   0.0000;   0.0000;   0.0000;   0.0000;   9.8765;   2.9741;  31.8524
105.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 128.6165;   0.0000;   0.0000;   0.0000;   0.0000;  11.5780;   5.8704;  30.8619
106.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 128.6165;   0.0000;   0.0000;   0.0000;   0.0000;  13.6248;   8.5891;  29.9857
107.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 132.5879;   0.0000;   0.0000;   0.0000;   0.0000;  14.3655;   9.8839;  29.6359
108.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 132.5879;   0.0000;   0.0000;   0.0000;   0.0000;  13.0507;  10.5294;  27.4713
109.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 136.5592;   0.0000;   0.0000;   0.0000;   0.0000;   9.6229;  10.4471;  24.3300
110.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 136.5592;   0.0000;   0.0000;   0.0000;   0.0000;   6.3863;  11.4116;  19.9246
111.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 140.5306;   0.0000;   0.0000;   0.0000;   0.0000;   1.7443;   9.5576;  17.3410
112.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 140.5306;   0.0000;   0.0000;   0.0000;   0.0000;   1.9825;   8.6841;  18.2484
113.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 144.5020;   0.0000;   0.0000;   0.0000;   0.0000;   2.8446;   7.7348;  20.2641
114.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 144.5020;   0.0000;   0.0000;   0.0000;   0.0000;   2.1995;   3.8654;  23.2841
115.0000;  24.0426; 481.8155; 500.0000;   0.0000;  18.1845; 125.7550;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;  24.0426
116.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 129.7264;   0.0000;   0.0000;   0.0000;   0.0000;   1.0979;   0.0000;  26.2522
117.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 129.7264;   0.0000;   0.0000;   0.0000;   0.0000;   5.0357;   0.0000;  29.9857
118.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 129.7264;   0.0000;   0.0000;   0.0000;   0.0000;   7.4808;   0.0000;  32.4308
119.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 129.7264;   0.0000;   0.0000;   0.0000;   0.0000;   8.9770;   0.0000;  33.9270
120.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 133.6977;   0.0000;   0.0000;   0.0000;   0.0000;   8.8697;   0.0000;  34.0240
121.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 133.6977;   0.0000;   0.0000;   0.0000;   0.0000;   8.6341;   0.0000;  33.5841
122.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 137.6691;   0.0000;   0.0000;   0.0000;   0.0000;   7.7025;   0.0000;  32.8568
123.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 137.6691;   0.0000;   0.0000;   0.0000;   0.0000;   7.6540;   0.0000;  32.6040
124.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 141.6404;   0.0000;   0.0000;   0.0000;   0.0000;   7.8480;   0.0000;  33.0023
125.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 141.6404;   0.0000;   0.0000;   0.0000;   0.0000;   8.0280;   0.0000;  32.9780
126.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 145.6118;   0.0000;   0.0000;   0.0000;   0.0000;   8.0541;   0.0538;  33.1547
127.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 145.6118;   0.0000;   0.0000;   0.0000;   0.0000;   7.9735;   0.0979;  32.8256
128.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 149.5832;   0.0000;   0.0000;   0.0000;   0.0000;  10.6224;   2.9857;  32.7910
129.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 149.5832;   0.0000;   0.0000;   0.0000;   0.0000;  13.8631;   7.2931;  31.5199
130.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 153.5545;   0.0000;   0.0000;   0.0000;   0.0000;  13.8640;   7.1659;  31.8524
131.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 153.5545;   0.0000;   0.0000;   0.0000;   0.0000;  14.8250;   7.8845;  31.8905
132.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 157.5259;   0.0000;   0.0000;   0.0000;   0.0000;  14.2921;   9.0104;  30.4359
133.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 157.5259;   0.0000;   0.0000;   0.0000;   0.0000;  13.5180;  10.6053;  27.8627
134.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 161.4972;   0.0000;   0.0000;   0.0000;   0.0000;  10.2034;  10.4770;  24.8807
135.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 161.4972;   0.0000;   0.0000;   0.0000;   0.0000;   6.6867;  10.0497;  21.5871
136.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 165.4686;   0.0000;   0.0000;   0.0000;   0.0000;   5.9325;   9.1776;  21.9092
137.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 165.4686;   0.0000;   0.0000;   0.0000;   0.0000;   3.5009;   6.0431;  22.4079
138.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 169.4399;   0.0000;   0.0000;   0.0000;   0.0000;   6.0512;   6.1309;  25.0746
139.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 173.4113;   0.0000;   0.0000;   0.0000;   0.0000;   0.2251;   0.0000;  25.3794
140.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 173.4113;   0.0000;   0.0000;   0.0000;   0.0000;   4.2357;   0.0000;  29.1857
141.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 177.3827;   0.0000;   0.0000;   0.0000;   0.0000;   6.7397;   0.0000;  31.8940
142.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 177.3827;   0.0000;   0.0000;   0.0000;   0.0000;   7.9137;   0.0000;  32.8637
143.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 177.3827;   0.0000;   0.0000;   0.0000;   0.0000;   8.6341;   0.0000;  33.5841
144.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 181.3540;   0.0000;   0.0000;   0.0000;   0.0000;   8.1112;   0.0000;  33.2655
145.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 185.3254;   0.0000;   0.0000;   0.0000;   0.0000;   8.2463;   0.0000;  33.4006
146.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 185.3254;   0.0000;   0.0000;   0.0000;   0.0000;   8.4783;   0.0000;  33.4283
147.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 189.2967;   0.0000;   0.0000;   0.0000;   0.0000;   8.1562;   0.0000;  33.3105
148.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 193.2681;   0.0000;   0.0000;   0.0000;   0.0000;   8.2220;   0.0000;  33.3763
149.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 193.2681;   0.0000;   0.0000;   0.0000;   0.0000;   7.7163;   0.0000;  32.6663
150.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 197.2394;   0.0000;   0.0000;   0.0000;   0.0000;   6.8332;   0.0000;  31.9875
151.0000;  25.0015; 500.0000; 500.0000;   1.0317;   0.0000; 198.2402;   0.0000;   0.0000;   0.0000;   0.0000;   6.3716;   0.0264;  31.3468
152.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 198.2402;   0.0000;   0.0000;   0.0000;   0.0000;   7.9894;   1.4195;  31.5199
153.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 202.2115;   0.0000;   0.0000;   0.0000;   0.0000;  11.6740;   5.7379;  31.0905
154.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 202.2115;   0.0000;   0.0000;   0.0000;   0.0000;  14.1501;   7.5525;  31.5477
155.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 202.2115;   0.0000;   0.0000;   0.0000;   0.0000;  13.8899;   7.8187;  31.0212
156.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 206.1829;   0.0000;   0.0000;   0.0000;   0.0000;  11.9668;   7.8870;  29.2341
157.0000;  25.1543; 500.0000; 500.0000;   4.0942;   0.0000; 210.1542;   0.0000;   0.0000;   0.0000;   0.0000;  12.1577;  11.0979;  26.2141
158.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 210.1542;   0.0000;   0.0000;   0.0000;   0.0000;   7.2622;  10.5317;  21.6806
159.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 210.1542;   0.0000;   0.0000;   0.0000;   1.9230;   0.0000;   7.3034;  15.7236
160.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 210.1542;   0.0000;   0.0000;   0.0000;   2.4152;   0.0000;   5.3947;  17.1401
161.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 210.1542;   0.0000;   0.0000;   0.0000;   6.0410;   0.0000;   3.2858;  15.6232
162.0000;  19.9062; 398.9228; 500.0000;   0.0000; 101.0772; 105.9509;   0.0000;   0.0000;   0.0000;   0.0000;   0.0000;   2.4613;  17.4449
163.0000;  24.9500; 500.0000; 500.0000;   0.0000;   0.0000; 105.9509;   0.0000;   0.0000;   0.0000;   2.2754;   0.0000;   0.0000;  22.6746
